num_colors,c1_h,c1_s,c1_v,c1_L,c1_a,c1_b,c2_h,c2_s,c2_v,c2_L,c2_a,c2_b,c3_h,c3_s,c3_v,c3_L,c3_a,c3_b,c4_h,c4_s,c4_v,c4_L,c4_a,c4_b,c5_h,c5_s,c5_v,c5_L,c5_a,c5_b,target_score
5,151.07,0.018,0.985,98.3,-1.86,0.52,151.07,0.049,0.902,90.31,-4.71,1.33,151.07,0.579,0.743,69.56,-43.82,17.53,106.07,0.757,0.731,67.33,-55.71,58.04,331.07,0.936,0.875,48.57,75.51,2.12,6.19
5,224.21,0.123,0.063,4.31,0.1,-0.78,224.21,0.114,0.189,18.11,0.38,-2.85,224.21,0.698,0.785,43.9,21.61,-57.51,179.21,0.68,0.559,54.06,-27.63,-7.51,224.21,0.2,0.5,45.97,1.77,-11.24,4.76
5,309.91,0.9,0.9,53.29,84.2,-38.56,111.27,0.019,0.945,94.69,-2.13,1.77,111.27,0.802,0.68,62.46,-57.29,56.65,81.27,0.588,0.749,72.48,-30.67,51.18,261.27,0.945,0.974,37.2,78.06,-95.87,1.0
5,57.97,0.207,0.147,14.59,-1.56,5.04,57.97,0.171,0.216,22.7,-1.81,5.78,57.97,0.515,0.147,14.18,-3.32,12.18,12.97,0.549,0.632,46.55,26.41,23.32,267.97,0.99,0.84,33.32,72.21,-82.79,1.39
5,259.73,0.118,0.113,9.2,1.42,-2.16,259.73,0.191,0.209,18.27,4.0,-5.97,259.73,0.655,0.804,42.01,48.83,-63.11,289.73,0.417,0.547,42.01,30.4,-24.21,49.73,0.834,0.802,72.1,-2.81,68.79,7.4
5,23.15,0.044,0.956,94.22,1.51,2.81,23.15,0.005,0.945,94.92,0.17,0.32,23.15,0.701,0.747,54.19,28.3,42.08,53.15,0.625,0.644,62.42,-7.16,48.07,173.15,0.9,0.867,79.62,-48.94,-1.36,1.47
5,325.69,0.9,0.9,51.01,78.17,-10.04,124.49,0.198,0.177,17.48,-5.92,4.07,124.49,0.545,0.73,67.9,-49.0,38.52,79.49,0.691,0.777,74.59,-34.36,60.74,334.49,0.99,0.818,44.66,71.55,11.64,1.0
5,180.98,0.11,0.072,5.6,-0.75,-0.29,180.98,0.149,0.154,15.15,-2.53,-0.93,180.98,0.517,0.871,81.72,-31.57,-10.79,225.98,0.52,0.703,46.88,12.53,-40.44,0.98,0.828,0.982,54.62,73.35,52.63,10.0
5,27.31,0.14,0.116,10.08,0.64,1.7,27.31,0.189,0.149,13.59,1.12,2.87,27.31,0.667,0.734,56.21,21.37,41.55,57.31,0.532,0.734,72.95,-11.22,48.3,177.31,0.908,0.94,85.99,-48.08,-8.64,9.97
5,144.31,0.9,0.9,80.49,-71.19,46.77,304.85,0.123,0.215,20.83,4.43,-2.84,304.85,0.681,0.677,44.57,59.89,-34.02,334.85,0.642,0.658,42.1,48.37,-2.6,94.85,0.945,0.85,77.38,-62.6,74.4,1.99
5,272.05,0.156,0.135,11.27,2.72,-3.15,272.05,0.112,0.215,20.76,2.9,-3.37,272.05,0.541,0.836,52.93,46.4,-50.03,242.05,0.605,0.533,27.38,26.4,-45.75,92.05,0.968,0.84,76.74,-60.2,74.46,8.87
5,202.45,0.156,0.089,6.93,-0.62,-1.21,202.45,0.281,0.206,18.73,-2.4,-4.84,202.45,0.706,0.671,50.15,-8.18,-30.79,232.45,0.741,0.751,35.05,36.22,-66.9,22.45,0.962,0.874,54.84,49.49,62.74,8.82
5,342.21,0.144,0.084,6.1,1.51,-0.08,342.21,0.141,0.213,20.12,3.95,-0.18,342.21,0.504,0.775,54.31,42.78,2.24,27.21,0.594,0.686,54.6,17.29,34.7,342.21,0.2,0.5,45.87,11.52,-0.37,5.59
5,331.92,0.037,0.975,95.41,3.79,-0.96,331.92,0.061,0.91,88.31,6.03,-1.51,331.92,0.624,0.608,39.62,44.9,-5.49,16.92,0.76,0.681,45.19,36.34,39.56,181.92,0.946,0.979,87.25,-43.74,-17.14,4.71
5,188.08,0.9,0.9,74.8,-30.94,-25.31,227.13,0.05,0.904,88.34,0.84,-4.73,227.13,0.801,0.601,28.12,26.91,-55.4,272.13,0.47,0.607,41.95,30.81,-33.62,17.13,0.888,0.913,56.01,54.82,59.64,4.49
5,278.45,0.116,0.136,12.04,2.23,-2.3,278.45,0.155,0.187,16.98,3.91,-4.0,278.45,0.559,0.802,51.38,49.5,-47.52,248.45,0.667,0.534,25.52,32.15,-48.97,278.45,0.2,0.5,45.53,11.62,-11.76,4.98
5,95.24,0.9,0.9,81.61,-63.99,76.61,114.84,0.291,0.122,10.74,-6.12,4.7,114.84,0.641,0.8,73.31,-58.16,53.61,144.84,0.611,0.753,69.93,-48.62,25.15,324.84,0.888,0.934,53.16,80.41,-12.36,1.27
5,162.37,0.034,0.963,96.1,-3.18,0.22,162.37,0.006,0.977,97.81,-0.56,0.04,162.37,0.866,0.878,79.78,-57.5,15.52,207.37,0.692,0.569,40.53,-2.45,-30.42,12.37,0.807,0.978,59.63,59.08,54.8,3.45
5,224.32,0.044,0.999,97.08,0.53,-4.31,224.32,0.065,0.937,90.46,0.77,-6.01,224.32,0.789,0.853,42.82,30.48,-69.2,269.32,0.69,0.647,34.43,46.89,-51.96,74.32,0.877,0.905,85.58,-39.25,80.48,5.36
5,44.3,0.025,0.956,95.58,-0.26,2.38,44.3,0.039,0.922,92.21,-0.38,3.6,44.3,0.696,0.885,76.7,2.88,61.88,14.3,0.566,0.507,37.53,21.81,20.61,224.3,0.961,0.959,39.81,50.74,-89.55,6.78
5,8.11,0.1,0.4,40.34,3.27,2.07,8.11,0.1,0.4,40.34,3.27,2.07,8.11,0.1,0.4,40.34,3.27,2.07,338.11,0.1,0.4,40.05,4.84,-0.64,218.11,0.1,0.4,40.42,-0.02,-4.19,1.0
5,162.68,0.1,0.4,42.26,-4.55,0.33,162.68,0.1,0.4,42.26,-4.55,0.33,162.68,0.1,0.4,42.26,-4.55,0.33,132.68,0.1,0.4,42.12,-5.64,3.21,312.68,0.1,0.4,40.18,5.72,-3.1,1.0
5,300.82,0.04,0.981,95.85,5.1,-3.57,300.82,0.022,0.959,95.0,2.78,-1.95,300.82,0.516,0.839,60.71,57.94,-36.89,270.82,0.789,0.55,26.21,46.8,-50.34,90.82,0.999,0.951,85.86,-66.22,82.48,1.0
5,194.63,0.012,0.961,96.21,-0.59,-0.58,194.63,0.062,0.977,95.91,-3.15,-3.15,194.63,0.629,0.806,66.73,-19.08,-24.55,239.63,0.466,0.606,38.48,19.46,-39.26,14.63,0.961,0.81,47.1,57.04,56.79,5.98
5,127.25,0.008,0.99,98.92,-0.92,0.58,127.25,0.006,0.915,92.33,-0.74,0.46,127.25,0.776,0.871,78.1,-70.75,59.71,157.25,0.524,0.632,60.54,-33.53,8.96,307.25,0.93,0.894,53.11,85.58,-42.9,5.09
5,13.45,0.9,0.9,53.05,59.97,58.33,112.91,0.016,0.953,95.48,-1.87,1.51,112.91,0.887,0.812,73.04,-69.78,68.66,82.91,0.402,0.565,56.83,-18.2,28.22,262.91,0.937,0.904,35.2,73.81,-88.98,1.06
5,141.9,0.1,0.4,42.16,-5.31,2.33,141.9,0.1,0.4,42.16,-5.31,2.33,141.9,0.1,0.4,42.16,-5.31,2.33,186.9,0.1,0.4,42.0,-3.2,-1.85,321.9,0.1,0.4,40.13,5.39,-2.21,1.0
5,224.76,0.015,0.958,95.35,0.17,-1.39,224.76,0.072,0.956,91.49,0.95,-6.9,224.76,0.598,0.708,43.99,15.0,-45.93,254.76,0.474,0.538,35.09,22.65,-34.09,44.76,0.987,0.957,77.91,9.97,80.03,5.51
5,254.02,0.109,0.058,3.92,0.4,-0.72,254.02,0.112,0.162,14.84,1.66,-2.89,254.02,0.517,0.824,50.18,35.45,-52.8,209.02,0.657,0.788,55.44,-1.36,-39.41,74.02,0.889,0.956,89.87,-40.89,84.46,9.71
5,241.17,0.013,0.982,97.36,0.6,-1.55,241.17,0.043,0.949,92.09,1.96,-5.01,241.17,0.773,0.652,25.53,44.38,-67.51,286.17,0.671,0.564,34.33,47.16,-39.08,91.17,0.869,0.933,85.01,-60.35,78.42,5.34
5,195.68,0.114,0.06,4.34,-0.34,-0.37,195.68,0.211,0.153,14.09,-2.12,-2.34,195.68,0.588,0.74,61.9,-16.39,-22.5,150.68,0.513,0.657,62.59,-36.06,13.92,15.68,0.948,0.947,55.6,62.5,63.99,9.68
5,288.11,0.176,0.067,4.41,1.39,-1.23,288.11,0.268,0.153,11.92,6.56,-5.54,288.11,0.799,0.067,2.07,5.11,-4.67,318.11,0.794,0.74,44.55,66.18,-22.04,138.11,0.915,0.94,83.39,-76.88,59.0,4.23
5,149.18,0.181,0.086,6.89,-2.14,0.7,149.18,0.212,0.22,22.29,-6.48,2.18,149.18,0.602,0.086,6.1,-6.0,2.29,119.18,0.575,0.789,72.57,-55.09,47.39,329.18,0.914,0.991,55.36,83.29,-2.63,3.01
5,345.38,0.26,0.119,8.47,4.39,0.15,345.38,0.294,0.137,9.93,5.66,0.23,345.38,0.809,0.722,41.03,59.12,17.47,315.38,0.488,0.775,56.37,47.62,-21.1,345.38,0.2,0.5,45.83,11.28,0.39,1.18
5,191.31,0.037,0.962,95.55,-2.14,-1.69,191.31,0.074,0.969,95.12,-4.22,-3.33,191.31,0.6,0.897,76.38,-24.24,-22.36,161.31,0.758,0.501,47.67,-35.04,8.61,341.31,0.933,0.921,50.28,76.13,23.79,3.47
5,125.61,0.031,0.97,96.63,-3.77,2.46,125.61,0.002,0.938,94.48,-0.24,0.16,125.61,0.677,0.827,75.06,-63.14,51.93,155.61,0.778,0.775,71.19,-53.36,20.5,335.61,0.861,0.92,51.72,75.59,7.01,4.57
5,334.07,0.151,0.087,6.31,1.77,-0.36,334.07,0.297,0.177,13.89,7.64,-1.37,334.07,0.699,0.75,46.11,57.56,-2.5,289.07,0.673,0.622,38.59,52.33,-41.07,334.07,0.2,0.5,45.97,12.15,-2.3,4.12
5,334.48,0.243,0.149,11.91,5.36,-0.98,334.48,0.282,0.169,13.38,6.96,-1.22,334.48,0.695,0.149,6.74,14.46,-1.34,4.48,0.735,0.528,31.79,38.66,26.26,184.48,0.929,0.913,79.3,-37.22,-20.25,3.38
5,243.03,0.161,0.139,11.37,1.65,-3.83,243.03,0.14,0.18,16.14,1.78,-4.14,243.03,0.729,0.659,28.06,41.67,-64.42,273.03,0.436,0.528,38.01,25.65,-27.71,33.03,0.923,0.845,61.21,28.02,64.89,5.77
5,156.34,0.035,0.973,96.88,-3.43,0.64,156.34,0.01,0.97,97.18,-1.02,0.19,156.34,0.671,0.622,58.68,-40.47,13.25,186.34,0.449,0.671,62.95,-19.52,-11.0,6.34,0.96,0.934,51.1,72.3,61.91,5.28
5,59.17,0.26,0.056,4.15,-0.57,1.6,59.17,0.249,0.158,15.93,-2.1,6.58,59.17,0.77,0.616,62.39,-13.26,57.95,29.17,0.536,0.682,56.6,13.26,31.87,209.17,0.84,0.837,52.01,5.33,-52.06,9.97
5,218.11,0.9,0.9,45.16,28.51,-72.21,174.83,0.023,0.928,93.22,-1.88,-0.4,174.83,0.508,0.612,59.5,-26.05,-3.9,144.83,0.425,0.566,55.01,-28.31,12.98,354.83,0.977,0.853,45.66,70.85,51.84,1.0
5,66.15,0.228,0.084,6.91,-1.28,2.79,66.15,0.109,0.179,18.52,-1.36,3.12,66.15,0.657,0.709,70.69,-19.92,56.77,111.15,0.662,0.676,62.9,-50.26,48.47,246.15,0.895,0.855,29.88,66.05,-90.86,6.07
5,273.38,0.028,0.963,94.79,2.46,-2.82,273.38,0.009,0.972,96.9,0.79,-0.91,273.38,0.857,0.633,29.21,56.28,-58.32,303.38,0.659,0.628,42.01,55.49,-32.78,63.38,0.948,0.923,89.53,-25.39,86.82,4.88
5,338.25,0.9,0.9,49.78,74.77,14.46,63.02,0.228,0.171,17.42,-2.4,6.41,63.02,0.883,0.892,87.02,-23.67,82.92,108.02,0.661,0.563,53.23,-42.03,42.05,243.02,0.804,0.822,31.53,56.98,-83.15,2.57
5,359.33,0.12,0.132,11.54,1.95,0.68,359.33,0.124,0.187,17.59,2.72,0.94,359.33,0.757,0.871,50.05,63.77,39.57,29.33,0.554,0.664,54.85,13.4,32.31,149.33,0.881,0.982,87.37,-72.69,40.61,8.91
5,20.4,0.001,0.958,96.19,0.05,0.08,20.4,0.052,0.904,89.2,1.99,2.97,20.4,0.508,0.635,50.59,18.44,24.47,350.4,0.643,0.578,36.31,41.07,12.23,230.4,0.955,0.984,36.53,64.21,-98.51,9.95
5,30.96,0.049,0.987,97.1,0.9,3.75,30.96,0.017,0.904,90.87,0.28,1.22,30.96,0.886,0.728,52.67,26.21,55.53,0.96,0.443,0.538,39.94,25.04,11.61,180.96,0.946,0.967,87.36,-44.96,-15.34,3.19
5,138.55,0.106,0.105,9.33,-1.86,0.9,138.55,0.236,0.194,19.26,-6.99,3.53,138.55,0.661,0.629,58.76,-46.67,29.46,93.55,0.578,0.627,60.54,-33.51,42.04,348.55,0.996,0.963,51.53,78.4,47.1,9.18
5,184.59,0.015,0.995,99.17,-1.13,-0.56,184.59,0.035,0.923,92.44,-2.42,-1.19,184.59,0.562,0.802,73.44,-27.92,-13.67,229.59,0.776,0.549,25.23,26.33,-51.93,334.59,0.868,0.95,53.32,78.0,5.69,5.4
5,241.51,0.044,1.0,96.42,2.1,-5.31,241.51,0.041,0.907,88.67,1.84,-4.65,241.51,0.567,1.0,54.09,40.65,-71.72,271.51,0.648,0.634,35.89,44.27,-47.55,31.51,0.989,0.941,64.81,37.27,71.17,5.73
5,168.0,0.04,0.992,98.49,-3.65,-0.19,168.0,0.023,0.966,96.54,-2.04,-0.11,168.0,0.572,0.992,91.12,-45.71,2.14,123.0,0.492,0.515,49.38,-34.29,26.86,348.0,0.884,0.998,54.64,78.69,35.73,1.62
5,54.67,0.001,1.0,99.96,-0.03,0.12,54.67,0.061,0.93,93.12,-1.83,6.52,54.67,0.563,0.627,61.94,-8.1,43.46,99.67,0.786,0.651,60.87,-48.3,55.01,204.67,0.873,0.9,58.85,-1.48,-50.19,5.58
5,217.44,0.038,0.986,96.63,-0.11,-3.25,217.44,0.003,0.964,96.65,-0.01,-0.29,217.44,0.713,0.718,43.62,11.36,-47.95,172.44,0.46,0.777,74.26,-30.01,-2.7,217.44,0.2,0.5,46.8,0.06,-9.99,5.21
5,74.17,0.021,0.966,96.75,-1.3,2.32,74.17,0.063,0.904,90.87,-3.69,6.67,74.17,0.579,0.966,92.19,-30.77,63.45,29.17,0.419,0.533,47.3,7.67,19.95,254.17,0.854,0.834,32.27,63.62,-83.63,4.89
5,178.47,0.032,0.967,96.48,-2.6,-0.8,178.47,0.044,0.921,92.2,-3.5,-1.07,178.47,0.623,0.796,75.06,-35.03,-8.72,148.47,0.522,0.683,64.71,-38.43,16.41,358.47,0.963,0.809,43.31,67.69,53.32,5.59
5,111.33,0.9,0.9,80.25,-75.32,74.92,34.7,0.014,0.972,97.03,0.14,1.17,34.7,0.723,0.881,69.56,17.18,57.16,4.7,0.509,0.776,55.06,35.99,21.1,184.7,0.977,0.935,80.45,-37.4,-21.46,1.0
5,217.17,0.172,0.094,7.11,-0.04,-1.73,217.17,0.265,0.154,12.5,0.02,-4.94,217.17,0.536,0.873,61.35,5.63,-42.29,172.17,0.677,0.562,53.95,-30.93,-1.47,37.17,0.913,0.943,71.39,22.28,72.86,9.99
5,134.07,0.239,0.075,5.66,-2.43,1.34,134.07,0.104,0.215,22.3,-3.48,1.91,134.07,0.507,0.847,78.41,-49.35,31.92,104.07,0.598,0.788,73.4,-48.4,50.77,284.07,0.841,0.973,51.34,83.24,-72.01,9.15
5,311.49,0.1,0.4,40.19,5.76,-3.22,311.49,0.1,0.4,40.19,5.76,-3.22,311.49,0.1,0.4,40.19,5.76,-3.22,281.49,0.1,0.4,39.95,4.95,-4.8,101.49,0.1,0.4,42.31,-4.85,4.84,1.0
5,229.49,0.9,0.9,36.0,52.7,-87.27,170.91,0.024,0.954,95.51,-2.13,-0.25,170.91,0.895,0.601,56.72,-38.33,1.45,140.91,0.702,0.665,61.67,-50.09,30.67,350.91,0.805,0.906,51.11,69.5,31.11,1.0
5,115.99,0.9,0.9,80.05,-77.13,74.67,275.61,0.072,0.916,87.89,6.39,-6.96,275.61,0.578,0.788,48.91,49.03,-49.4,230.61,0.457,0.619,42.74,12.42,-34.43,65.61,0.981,0.98,93.7,-30.54,90.68,1.34
5,348.55,0.26,0.145,11.19,5.12,0.54,348.55,0.246,0.208,17.64,6.58,0.7,348.55,0.832,0.676,37.81,56.59,22.41,33.55,0.5,0.646,56.21,8.07,30.21,168.55,0.882,0.964,87.22,-57.05,6.44,7.31
5,192.59,0.02,0.996,99.0,-1.11,-0.96,192.59,0.068,0.936,92.34,-3.61,-3.12,192.59,0.5,0.87,75.65,-20.18,-19.74,237.59,0.558,0.751,42.5,28.03,-54.56,12.59,0.836,0.961,57.82,60.01,56.47,4.49
5,290.27,0.1,0.4,40.09,5.52,-4.58,290.27,0.1,0.4,40.09,5.52,-4.58,290.27,0.1,0.4,40.09,5.52,-4.58,260.27,0.1,0.4,39.62,3.56,-5.33,110.27,0.1,0.4,42.19,-5.44,4.65,1.0
5,4.03,0.9,0.9,49.64,69.5,55.93,150.7,0.206,0.194,19.5,-5.61,1.74,150.7,0.505,0.87,80.89,-44.59,17.22,195.7,0.621,0.531,44.8,-12.96,-18.07,0.7,0.997,0.919,49.03,74.84,62.83,1.0
5,105.29,0.042,0.974,96.87,-4.43,4.09,105.29,0.015,0.964,96.55,-1.53,1.41,105.29,0.651,0.812,74.94,-53.87,56.01,60.29,0.796,0.767,76.72,-17.24,70.82,105.29,0.2,0.5,51.23,-12.2,11.56,2.83
5,26.16,0.2,0.062,4.28,0.38,0.85,26.16,0.268,0.196,17.89,2.29,5.08,26.16,0.53,0.062,3.5,0.99,1.94,341.16,0.619,0.797,51.16,53.29,4.11,176.16,0.967,0.881,80.95,-47.51,-6.0,4.72
5,108.45,0.266,0.116,10.23,-4.98,4.19,108.45,0.272,0.218,21.78,-8.65,7.83,108.45,0.849,0.721,65.91,-60.4,61.57,138.45,0.694,0.767,70.28,-56.52,36.73,318.45,0.981,0.811,46.11,75.65,-19.94,8.91
5,217.13,0.1,0.4,40.46,-0.12,-4.11,217.13,0.1,0.4,40.46,-0.12,-4.11,217.13,0.1,0.4,40.46,-0.12,-4.11,262.13,0.1,0.4,39.65,3.68,-5.28,67.13,0.1,0.4,42.8,-2.51,5.61,1.0
5,266.81,0.176,0.145,12.05,3.02,-3.89,266.81,0.184,0.202,17.84,4.21,-5.4,266.81,0.613,0.69,39.58,42.84,-50.02,311.81,0.47,0.704,52.41,43.36,-21.63,116.81,0.987,0.957,84.42,-82.81,80.29,6.28
5,86.32,0.219,0.054,3.85,-0.87,1.13,86.32,0.256,0.212,21.68,-5.68,7.86,86.32,0.884,0.82,76.26,-50.22,72.26,116.32,0.795,0.52,48.35,-48.01,45.28,296.32,0.871,0.884,52.43,84.68,-57.26,8.4
5,173.72,0.207,0.098,8.19,-1.86,-0.44,173.72,0.188,0.215,22.01,-4.59,-0.77,173.72,0.692,0.624,59.57,-33.27,-2.97,203.72,0.564,0.734,57.83,-8.26,-27.98,173.72,0.2,0.5,51.39,-9.75,-1.59,6.72
5,302.74,0.129,0.105,8.47,2.54,-1.7,302.74,0.236,0.143,11.52,6.1,-4.0,302.74,0.705,0.105,4.48,10.95,-7.02,332.74,0.757,0.775,46.07,62.63,-2.8,92.74,0.918,0.805,74.02,-57.11,71.13,4.51
5,163.48,0.1,0.4,42.26,-4.52,0.25,163.48,0.1,0.4,42.26,-4.52,0.25,163.48,0.1,0.4,42.26,-4.52,0.25,193.48,0.1,0.4,41.66,-2.54,-2.34,343.48,0.1,0.4,40.02,4.65,-0.11,1.0
5,352.61,0.113,0.07,4.95,0.79,0.14,352.61,0.225,0.15,12.16,4.42,0.85,352.61,0.843,0.642,35.51,54.26,27.76,307.61,0.609,0.507,34.73,42.95,-23.2,142.61,0.835,0.866,77.89,-67.53,43.96,7.22
5,125.23,0.049,0.968,96.01,-5.94,3.92,125.23,0.037,0.952,94.93,-4.42,2.9,125.23,0.759,0.885,79.29,-71.35,61.46,155.23,0.615,0.61,57.9,-37.78,12.52,335.23,0.846,0.923,52.22,75.43,5.48,2.85
5,202.39,0.18,0.076,5.5,-0.54,-1.05,202.39,0.285,0.213,19.46,-2.51,-5.04,202.39,0.666,0.718,54.53,-9.02,-30.79,247.39,0.678,0.78,37.0,44.81,-67.95,22.39,0.818,0.971,64.68,44.27,60.65,9.29
5,19.65,0.261,0.131,10.61,2.25,3.04,19.65,0.124,0.15,14.05,1.14,1.58,19.65,0.812,0.758,50.01,39.36,47.93,49.65,0.658,0.585,55.31,-3.55,44.82,199.65,0.824,0.883,63.78,-12.07,-39.92,8.54
5,117.59,0.043,0.975,96.79,-5.23,3.92,117.59,0.028,0.944,94.36,-3.38,2.53,117.59,0.553,0.602,56.8,-42.47,36.73,147.59,0.703,0.541,51.03,-40.51,20.15,327.59,0.965,0.985,54.7,84.07,-3.32,6.55
5,261.73,0.289,0.066,3.73,1.4,-2.15,261.73,0.229,0.201,16.82,4.87,-6.9,261.73,0.862,0.683,27.72,56.37,-68.53,231.73,0.565,0.551,33.0,16.79,-39.52,81.73,0.984,0.917,84.59,-52.7,81.77,6.19
5,286.46,0.168,0.089,6.37,2.15,-1.96,286.46,0.263,0.142,10.87,5.93,-5.17,286.46,0.548,0.089,4.04,5.68,-5.4,256.46,0.564,0.654,38.09,33.53,-47.17,136.46,0.811,0.886,79.38,-70.32,51.78,5.19
5,34.28,0.151,0.06,4.31,0.11,0.73,34.28,0.164,0.174,16.87,0.51,3.24,34.28,0.889,0.06,3.01,0.67,3.58,79.28,0.66,0.686,66.76,-29.85,53.0,184.28,0.839,0.952,83.22,-38.44,-19.64,5.17
5,188.17,0.1,0.4,41.93,-3.07,-1.95,188.17,0.1,0.4,41.93,-3.07,-1.95,188.17,0.1,0.4,41.93,-3.07,-1.95,218.17,0.1,0.4,40.41,-0.01,-4.19,38.17,0.1,0.4,41.82,0.19,4.21,1.0
5,281.51,0.242,0.069,4.25,1.79,-1.8,281.51,0.213,0.194,16.83,5.85,-5.6,281.51,0.753,0.069,2.21,4.59,-4.81,326.51,0.764,0.745,44.68,62.72,-11.08,131.51,0.855,0.914,81.39,-75.55,62.5,4.92
5,173.0,0.229,0.129,11.99,-3.64,-0.54,173.0,0.279,0.193,19.21,-6.16,-0.86,173.0,0.56,0.856,80.29,-37.49,-3.31,143.0,0.583,0.77,71.5,-48.36,25.99,323.0,0.85,0.848,49.21,74.16,-15.86,8.45
5,54.04,0.17,0.107,9.53,-0.78,2.7,54.04,0.115,0.131,12.63,-0.64,2.41,54.04,0.874,0.811,75.84,-9.03,73.73,99.04,0.529,0.504,49.26,-28.41,31.89,54.04,0.2,0.5,52.03,-3.17,12.9,7.61
5,304.51,0.032,0.988,96.99,3.98,-2.61,304.51,0.014,0.946,94.4,1.65,-1.09,304.51,0.771,0.798,50.2,74.01,-41.66,349.51,0.758,0.703,40.88,54.98,19.79,124.51,0.915,0.953,84.18,-81.43,75.52,4.65
5,344.56,0.271,0.051,3.0,1.12,0.01,344.56,0.277,0.128,9.17,5.02,0.1,344.56,0.84,0.684,38.31,57.94,17.24,29.56,0.529,0.648,54.27,12.13,30.28,134.56,0.822,0.882,79.0,-71.26,54.82,7.65
5,172.23,0.002,0.963,96.66,-0.19,-0.03,172.23,0.005,0.91,91.93,-0.45,-0.07,172.23,0.545,0.963,89.22,-40.78,-2.81,202.23,0.542,0.793,63.57,-10.26,-27.46,22.23,0.939,0.878,55.54,48.65,62.22,3.26
5,185.47,0.205,0.133,12.29,-2.68,-1.39,185.47,0.241,0.216,21.55,-4.68,-2.42,185.47,0.816,0.644,57.46,-27.04,-15.52,230.47,0.438,0.603,42.59,11.28,-32.2,35.47,0.896,0.812,61.36,21.77,63.4,10.0
5,343.08,0.038,0.959,93.93,3.55,-0.15,343.08,0.075,0.931,89.18,6.94,-0.25,343.08,0.69,0.726,44.41,53.69,8.37,13.08,0.425,0.73,58.06,21.99,19.26,163.08,0.916,0.848,77.23,-56.76,15.37,5.33
5,74.33,0.021,0.962,96.45,-1.28,2.28,74.33,0.025,0.931,93.66,-1.5,2.67,74.33,0.623,0.817,79.2,-28.66,59.16,29.33,0.575,0.758,61.41,15.82,37.52,254.33,0.942,0.86,30.49,69.55,-90.54,4.04
5,99.24,0.049,0.964,95.9,-4.77,4.92,99.24,0.053,0.909,91.07,-4.88,5.05,99.24,0.741,0.895,81.73,-59.32,68.02,54.24,0.538,0.621,61.33,-7.56,41.13,249.24,0.918,0.862,30.03,68.02,-91.59,5.32
5,254.51,0.013,0.989,98.05,0.84,-1.47,254.51,0.066,0.964,91.83,4.3,-7.43,254.51,0.586,0.989,54.66,48.35,-69.18,224.51,0.492,0.656,45.76,9.46,-35.28,74.51,0.954,0.874,82.61,-40.33,80.18,4.32
5,86.28,0.133,0.066,5.01,-0.77,1.01,86.28,0.102,0.199,20.79,-2.18,2.95,86.28,0.687,0.841,79.18,-42.68,63.16,131.28,0.483,0.578,55.31,-35.42,23.87,236.28,0.819,0.923,36.41,57.91,-89.94,6.09
5,203.12,0.1,0.4,41.17,-1.55,-3.07,203.12,0.1,0.4,41.17,-1.55,-3.07,203.12,0.1,0.4,41.17,-1.55,-3.07,158.12,0.1,0.4,42.24,-4.72,0.76,53.12,0.1,0.4,42.56,-1.33,5.28,1.0
5,305.93,0.147,0.081,5.88,1.85,-1.18,305.93,0.265,0.128,9.58,6.13,-3.77,305.93,0.63,0.735,49.51,59.98,-33.5,275.93,0.466,0.711,49.63,36.38,-37.02,155.93,0.951,0.968,86.4,-69.56,31.89,9.48
5,278.2,0.012,0.987,98.04,1.13,-1.18,278.2,0.045,0.916,89.58,4.16,-4.33,278.2,0.531,0.778,51.19,45.77,-44.28,248.2,0.737,0.627,27.02,41.79,-61.13,98.2,0.908,0.865,78.41,-64.93,74.13,5.83
5,184.72,0.032,0.977,97.25,-2.29,-1.14,184.72,0.038,0.935,93.45,-2.62,-1.3,184.72,0.699,0.73,66.08,-29.09,-14.85,229.72,0.442,0.601,42.46,10.9,-32.09,4.72,0.945,0.919,50.17,71.95,60.11,6.22
5,277.69,0.272,0.139,10.24,5.38,-5.51,277.69,0.204,0.16,13.35,4.5,-4.64,277.69,0.724,0.721,39.38,57.04,-54.88,247.69,0.509,0.577,35.12,23.83,-40.12,97.69,0.854,0.819,74.9,-59.53,69.34,7.15
5,136.53,0.295,0.062,4.33,-2.04,1.07,136.53,0.197,0.161,15.65,-5.06,2.67,136.53,0.539,0.062,4.05,-3.46,1.82,106.53,0.774,0.568,53.19,-46.56,48.24,316.53,0.812,0.926,55.19,80.3,-28.5,5.25
5,69.68,0.033,0.956,95.8,-1.83,3.7,69.68,0.066,0.92,92.32,-3.54,7.25,69.68,0.71,0.956,91.49,-30.46,75.5,114.68,0.774,0.531,49.51,-47.53,45.2,279.68,0.807,0.992,51.2,80.4,-74.96,3.58
5,182.71,0.1,0.4,42.21,-3.62,-1.54,182.71,0.1,0.4,42.21,-3.62,-1.54,182.71,0.1,0.4,42.21,-3.62,-1.54,227.71,0.1,0.4,39.93,0.97,-4.9,32.71,0.1,0.4,41.55,0.74,3.82,1.0
5,17.18,0.1,0.4,40.78,2.33,2.71,17.18,0.1,0.4,40.78,2.33,2.71,17.18,0.1,0.4,40.78,2.33,2.71,47.18,0.1,0.4,42.27,-0.73,4.85,167.18,0.1,0.4,42.28,-4.38,-0.11,1.0
